pid,sid,trl,cond,start,isHead,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,rt,resp
6,182,32,1,2,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,10,1
6,182,33,1,4,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,5,1
6,182,34,1,8,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,15,0
6,182,35,1,6,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,20,0
6,182,36,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,9,0
6,182,37,1,2,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,9,0
6,182,38,1,7,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,11,1
6,182,39,1,5,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,14,1
6,182,40,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,15,0
6,182,41,1,2,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,20,1
6,182,42,1,6,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,13,0
6,182,43,1,5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,7,1
6,182,44,1,8,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,10,1
6,182,45,1,7,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,11,1
6,182,46,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,12,0
6,182,47,1,4,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,11,0
6,182,48,1,3,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,16,0
6,182,49,1,7,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,19,0
6,182,50,1,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19,0
6,182,51,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,20,1
6,182,52,1,5,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,13,1
6,182,53,1,2,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,13,0
6,182,54,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,14,0
6,182,55,1,3,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,18,0
6,182,56,1,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,8,0
6,182,57,1,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,16,0
6,182,58,1,5,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,9,1
6,182,59,1,4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,11,0
6,182,60,1,7,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,17,1
6,182,61,1,2,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,16,1
6,182,62,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,13,0
6,182,63,1,6,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,16,1
6,182,64,1,8,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,17,1
6,182,65,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,17,0
6,182,66,1,6,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,15,1
6,182,67,1,7,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,18,1
6,182,68,1,4,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,17,1
6,182,69,1,8,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,17,0
6,182,70,1,3,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,18,0
6,182,71,1,2,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,16,1
6,182,72,1,5,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,13,0
6,182,73,1,6,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,
6,182,74,1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,20,0
6,182,75,1,2,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,13,1
6,182,76,2,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,9,0
6,182,77,2,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,7,0
6,182,78,2,8,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,13,1
6,182,79,2,6,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,10,1
6,182,80,2,5,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,7,1
6,182,81,2,4,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,12,0
6,182,82,2,3,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,12,1
6,182,83,2,7,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,20,0
6,182,84,2,4,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,13,1
6,182,85,2,3,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,8,1
6,182,86,2,5,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,16,0
6,182,87,2,6,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,13,1
6,182,88,2,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20,0
6,182,89,2,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,14,0
6,182,90,2,7,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,13,1
6,182,91,2,8,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,15,0
6,182,92,2,8,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,16,1
6,182,93,2,3,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,10,1
6,182,94,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0
6,182,95,2,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,9,0
6,182,96,2,2,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,8,1
6,182,97,2,4,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,9,1
6,182,98,2,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,11,1
6,182,99,2,5,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,10,1
6,182,100,2,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,13,0
6,182,101,2,8,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,13,0
6,182,102,2,6,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,20,1
6,182,103,2,4,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,10,1
6,182,104,2,7,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,12,1
6,182,105,2,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,14,0
6,182,106,2,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,16,0
6,182,107,2,2,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,14,1
6,182,108,2,4,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,15,1
6,182,109,2,8,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,14,1
6,182,110,2,6,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,19,1
6,182,111,2,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,20,1
6,182,112,2,2,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,11,0
6,182,113,2,7,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,12,0
6,182,114,2,5,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,11,1
6,182,115,2,3,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,13,1
6,182,116,2,2,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,,
6,182,117,2,6,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,10,0
6,182,118,2,5,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,20,1
6,182,119,2,8,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,10,1
6,182,120,2,7,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,10,0
6,182,121,2,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,13,0
6,182,122,2,4,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,11,1
6,182,123,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,12,0
6,182,124,2,7,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,11,0
6,182,125,2,8,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,15,0
6,182,126,2,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,19,0
6,182,127,2,5,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,17,0
6,182,128,2,2,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,9,1
6,182,129,2,4,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,13,1
6,182,130,2,3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,16,1
6,182,131,2,6,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,12,0
6,182,132,2,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,14,0
6,182,133,2,5,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,11,1
6,182,134,2,4,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,11,1
6,182,135,2,7,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,15,1
6,182,136,2,2,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,,
6,182,137,2,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,14,1
6,182,138,2,6,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,13,1
6,182,139,2,8,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,10,0
6,182,140,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,12,0
6,182,141,2,6,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,14,0
6,182,142,2,7,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,9,1
6,182,143,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,9,0
6,182,144,2,8,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,6,1
6,182,145,2,3,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,10,0
6,182,146,2,2,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,11,1
6,182,147,2,5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,20,0
6,182,148,2,6,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,13,1
6,182,149,2,3,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,11,1
6,182,150,2,2,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,17,0
6,182,151,3,2,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,12,1
6,182,152,3,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,13,1
6,182,153,3,8,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,13,0
6,182,154,3,6,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,9,0
6,182,155,3,5,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,20,1
6,182,156,3,4,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,8,0
6,182,157,3,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20,0
6,182,158,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,11,0
6,182,159,3,4,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,12,1
6,182,160,3,3,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,20,1
6,182,161,3,5,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,9,0
6,182,162,3,6,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,9,1
6,182,163,3,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,13,1
6,182,164,3,2,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,12,1
6,182,165,3,7,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,9,1
6,182,166,3,8,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,16,0
6,182,167,3,8,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,14,0
6,182,168,3,3,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,14,0
6,182,169,3,6,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,18,1
6,182,170,3,7,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,17,0
6,182,171,3,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,11,0
6,182,172,3,4,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,,
6,182,173,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,15,1
6,182,174,3,5,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,11,0
6,182,175,3,5,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,20,0
6,182,176,3,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,20,0
6,182,177,3,6,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,12,1
6,182,178,3,4,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,10,1
6,182,179,3,7,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,11,1
6,182,180,3,3,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,14,1
6,182,181,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,11,0
6,182,182,3,2,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,14,1
6,182,183,3,4,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,20,0
6,182,184,3,8,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,17,1
6,182,185,3,6,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,10,0
6,182,186,3,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,9,1
6,182,187,3,2,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,20,0
6,182,188,3,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,10,0
6,182,189,3,5,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,12,1
6,182,190,3,3,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,12,1
6,182,191,3,2,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,16,1
6,182,192,3,6,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,20,1
6,182,193,3,5,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,12,0
6,182,194,3,8,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,14,0
6,182,195,3,7,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,19,1
6,182,196,3,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,16,0
6,182,197,3,4,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,14,0
6,182,198,3,3,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,16,0
6,182,199,3,7,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,20,1
6,182,200,3,8,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,16,1
6,182,201,3,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,9,1
6,182,202,3,5,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,19,1
6,182,203,3,2,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,18,0
6,182,204,3,4,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,16,0
6,182,205,3,3,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,,
6,182,206,3,6,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,14,1
6,182,207,3,3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,14,0
6,182,208,3,5,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,8,0
6,182,209,3,4,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,15,0
6,182,210,3,7,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,16,1
6,182,211,3,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,20,0
6,182,212,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,12,0
6,182,213,3,6,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,11,0
6,182,214,3,8,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,12,1
6,182,215,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,15,1
6,182,216,3,6,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,14,1
6,182,217,3,7,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,15,1
6,182,218,3,4,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,12,1
6,182,219,3,8,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,20,1
6,182,220,3,3,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,16,1
6,182,221,3,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,20,0
6,182,222,3,5,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,18,0
6,182,223,3,6,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,,
6,182,224,3,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,13,0
6,182,225,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,14,0
6,182,226,4,2,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,18,1
6,182,227,4,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,13,0
6,182,228,4,8,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,17,1
6,182,229,4,6,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,17,1
6,182,230,4,5,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,19,0
6,182,231,4,4,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,13,0
6,182,232,4,3,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,20,1
6,182,233,4,7,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,17,1
6,182,234,4,4,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,20,1
6,182,235,4,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,12,0
6,182,236,4,5,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,13,1
6,182,237,4,6,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,13,1
6,182,238,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,20,0
6,182,239,4,2,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,13,1
6,182,240,4,7,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,10,1
6,182,241,4,8,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,14,1
6,182,242,4,8,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,10,0
6,182,243,4,3,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,16,1
6,182,244,4,6,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,11,0
6,182,245,4,7,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,18,0
6,182,246,4,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,18,0
6,182,247,4,4,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,20,0
