pid,sid,trl,cond,start,isHead,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,rt,resp
9,179,18,1,5,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,8,0
9,179,19,1,6,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,8,1
9,179,20,1,3,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,5,0
9,179,21,1,7,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,5,0
9,179,22,1,2,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,12,0
9,179,23,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,7,0
9,179,24,1,8,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,13,1
9,179,25,1,5,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,6,1
9,179,26,1,8,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8,1
9,179,27,1,4,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,6,1
9,179,28,1,6,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,5,0
9,179,29,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,5,1
9,179,30,1,3,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,8,0
9,179,31,1,2,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,6,1
9,179,32,1,7,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,7,0
9,179,33,1,7,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,11,1
9,179,34,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,8,0
9,179,35,1,4,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,9,1
9,179,36,1,5,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,7,1
9,179,37,1,3,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,7,1
9,179,38,1,8,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,9,1
9,179,39,1,6,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,11,0
9,179,40,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,10,1
9,179,41,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,4,0
9,179,42,1,7,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,4,0
9,179,43,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,6,1
9,179,44,1,6,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,7,1
9,179,45,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,5,1
9,179,46,1,5,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,7,0
9,179,47,1,2,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,7,1
9,179,48,1,8,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,6,1
9,179,49,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,6,0
9,179,50,1,7,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,5,1
9,179,51,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,6,1
9,179,52,1,3,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,6,1
9,179,53,1,6,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,9,0
9,179,54,1,8,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,20,0
9,179,55,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,5,0
9,179,56,1,5,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,5,0
9,179,57,1,7,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,7,1
9,179,58,1,4,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,7,1
9,179,59,1,8,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,7,1
9,179,60,1,6,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,9,1
9,179,61,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,9,0
9,179,62,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,10,0
9,179,63,1,3,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,9,0
9,179,64,1,5,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,8,1
9,179,65,1,5,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7,0
9,179,66,1,7,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,7,0
9,179,67,1,8,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,12,0
9,179,68,1,3,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,10,1
9,179,69,1,4,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,5,1
9,179,70,1,6,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,4,0
9,179,71,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,4,0
9,179,72,1,2,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,6,1
9,179,73,1,7,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,6,0
9,179,74,1,4,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,7,0
9,179,75,1,3,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,6,0
9,179,76,2,6,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,8,1
9,179,77,2,2,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,7,0
9,179,78,2,7,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,9,0
9,179,79,2,4,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,7,1
9,179,80,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,0
9,179,81,2,5,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,20,1
9,179,82,2,8,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,6,0
9,179,83,2,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,5,0
9,179,84,2,6,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,4,0
9,179,85,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,20,0
9,179,86,2,8,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,5,1
9,179,87,2,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,7,0
9,179,88,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,20,0
9,179,89,2,2,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,6,1
9,179,90,2,5,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,8,0
9,179,91,2,3,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,6,0
9,179,92,2,4,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,6,1
9,179,93,2,5,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,8,1
9,179,94,2,6,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,5,1
9,179,95,2,3,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,6,1
9,179,96,2,7,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,6,1
9,179,97,2,2,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,6,1
9,179,98,2,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,6,0
9,179,99,2,8,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,4,1
9,179,100,2,5,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,5,1
9,179,101,2,8,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,5,0
9,179,102,2,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,4,1
9,179,103,2,6,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,20,0
9,179,104,2,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,5,1
9,179,105,2,3,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,5,1
9,179,106,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,0
9,179,107,2,7,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,20,0
9,179,108,2,7,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,8,1
9,179,109,2,2,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,5,0
9,179,110,2,4,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,20,1
9,179,111,2,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0
9,179,112,2,3,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,20,1
9,179,113,2,8,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,6,1
9,179,114,2,6,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,6,0
9,179,115,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1
9,179,116,2,4,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,7,1
9,179,117,2,7,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,20,1
9,179,118,2,3,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,8,0
9,179,119,2,6,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,7,1
9,179,120,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,6,0
9,179,121,2,5,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,8,1
9,179,122,2,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,6,0
9,179,123,2,8,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,7,0
9,179,124,2,2,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,20,1
9,179,125,2,7,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,4,1
9,179,126,2,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,5,0
9,179,127,2,3,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,5,0
9,179,128,2,6,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,4,1
9,179,129,2,8,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,6,0
9,179,130,2,4,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,7,1
9,179,131,2,5,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,7,1
9,179,132,2,7,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6,1
9,179,133,2,4,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,6,1
9,179,134,2,8,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,6,0
9,179,135,2,6,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,6,1
9,179,136,2,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,5,1
9,179,137,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,5,1
9,179,138,2,3,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,5,0
9,179,139,2,5,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
9,179,140,2,5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,1
9,179,141,2,7,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,6,1
9,179,142,2,8,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,5,0
9,179,143,2,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,4,1
9,179,144,2,4,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,5,1
9,179,145,2,6,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,5,1
9,179,146,2,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,5,1
9,179,147,2,2,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,5,0
9,179,148,2,7,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,8,1
9,179,149,2,4,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,7,0
9,179,150,2,3,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,5,1
9,179,151,3,6,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,20,1
9,179,152,3,2,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,7,1
9,179,153,3,7,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,7,1
9,179,154,3,4,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,20,1
9,179,155,3,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,7,1
9,179,156,3,5,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,8,1
9,179,157,3,8,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,7,0
9,179,158,3,3,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,7,1
9,179,159,3,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,8,0
9,179,160,3,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,6,1
9,179,161,3,8,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,0
9,179,162,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0
9,179,163,3,4,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,6,1
9,179,164,3,2,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,7,0
9,179,165,3,5,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,6,0
9,179,166,3,3,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,20,0
9,179,167,3,4,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,8,0
9,179,168,3,5,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,8,1
9,179,169,3,6,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,1
9,179,170,3,3,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,13,1
9,179,171,3,7,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,7,1
9,179,172,3,2,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,20,1
9,179,173,3,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,6,1
9,179,174,3,8,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,6,1
9,179,175,3,5,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,7,1
9,179,176,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,6,0
9,179,177,3,4,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,6,1
9,179,178,3,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,7,0
9,179,179,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0
9,179,180,3,3,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,6,1
9,179,181,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5,1
9,179,182,3,7,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,6,0
9,179,183,3,7,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,5,0
9,179,184,3,2,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,20,1
9,179,185,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0
9,179,186,3,5,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,5,0
9,179,187,3,3,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,20,1
9,179,188,3,8,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,5,0
9,179,189,3,6,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,20,0
9,179,190,3,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,7,1
9,179,191,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,5,0
9,179,192,3,7,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,5,1
9,179,193,3,3,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,7,1
9,179,194,3,6,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,20,1
9,179,195,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,7,1
9,179,196,3,5,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,20,1
9,179,197,3,2,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,6,1
9,179,198,3,8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,5,1
9,179,199,3,2,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,4,1
9,179,200,3,7,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,5,1
9,179,201,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,20,1
9,179,202,3,3,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,20,0
9,179,203,3,6,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,10,1
9,179,204,3,8,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,8,1
9,179,205,3,4,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,20,0
9,179,206,3,5,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,6,1
9,179,207,3,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,1
9,179,208,3,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,0
9,179,209,3,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,6,0
9,179,210,3,6,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,20,1
9,179,211,3,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,6,1
9,179,212,3,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,7,1
9,179,213,3,3,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,1
9,179,214,3,5,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,11,1
9,179,215,3,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0
9,179,216,3,7,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20,1
9,179,217,3,8,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,6,0
9,179,218,3,3,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,20,1
9,179,219,3,4,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,8,1
9,179,220,3,6,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,20,1
9,179,221,3,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,20,1
9,179,222,3,2,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,20,1
9,179,223,3,7,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,12,1
9,179,224,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0
9,179,225,3,3,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,7,0
9,179,226,4,6,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,20,0
9,179,227,4,2,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,7,1
9,179,228,4,7,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,9,1
9,179,229,4,4,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,8,1
9,179,230,4,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,6,0
9,179,231,4,5,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,20,1
9,179,232,4,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,11,0
9,179,233,4,3,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,9,0
9,179,234,4,6,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,8,1
9,179,235,4,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,8,0
9,179,236,4,8,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,20,1
9,179,237,4,7,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,20,1
9,179,238,4,4,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,20,0
9,179,239,4,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,8,1
9,179,240,4,5,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,11,1
9,179,241,4,3,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,7,0
9,179,242,4,4,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,20,1
9,179,243,4,5,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,20,1
9,179,244,4,6,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,8,0
9,179,245,4,3,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,7,1
9,179,246,4,7,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,20,1
9,179,247,4,2,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,7,1
