pid,sid,trl,cond,start,isHead,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,rt,resp
7,180,37,1,5,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,7,1
7,180,38,1,8,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,17,1
7,180,39,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,13,1
7,180,40,1,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,9,0
7,180,41,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,6,0
7,180,42,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,9,1
7,180,43,1,8,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,10,0
7,180,44,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,7,0
7,180,45,1,6,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,10,0
7,180,46,1,5,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,9,1
7,180,47,1,7,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,10,1
7,180,48,1,4,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,20,1
7,180,49,1,7,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,13,0
7,180,50,1,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,10,0
7,180,51,1,5,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,17,0
7,180,52,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,11,0
7,180,53,1,8,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,8,1
7,180,54,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,11,0
7,180,55,1,3,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,8,1
7,180,56,1,6,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,,
7,180,57,1,5,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,9,0
7,180,58,1,4,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,7,0
7,180,59,1,6,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,15,0
7,180,60,1,2,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,18,0
7,180,61,1,8,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,8,0
7,180,62,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,8,1
7,180,63,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,9,0
7,180,64,1,7,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,8,1
7,180,65,1,3,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,10,0
7,180,66,1,6,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,15,1
7,180,67,1,7,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,14,0
7,180,68,1,8,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,15,1
7,180,69,1,5,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,12,1
7,180,70,1,4,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,12,1
7,180,71,1,2,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,9,1
7,180,72,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,11,1
7,180,73,1,5,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,8,1
7,180,74,1,4,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,16,1
7,180,75,1,6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,10,0
7,180,76,2,2,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,11,0
7,180,77,2,4,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,12,1
7,180,78,2,7,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,10,0
7,180,79,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,9,0
7,180,80,2,6,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,12,1
7,180,81,2,8,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,20,1
7,180,82,2,3,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,12,1
7,180,83,2,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,20,1
7,180,84,2,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,9,1
7,180,85,2,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,10,1
7,180,86,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9,0
7,180,87,2,8,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,12,1
7,180,88,2,4,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,13,0
7,180,89,2,7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,8,0
7,180,90,2,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,11,0
7,180,91,2,2,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,9,0
7,180,92,2,7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,7,1
7,180,93,2,6,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,9,1
7,180,94,2,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,7,0
7,180,95,2,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,13,0
7,180,96,2,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,6,1
7,180,97,2,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,10,1
7,180,98,2,8,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,12,1
7,180,99,2,4,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,9,1
7,180,100,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,1
7,180,101,2,6,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0
7,180,102,2,7,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,13,0
7,180,103,2,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1
7,180,104,2,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,11,0
7,180,105,2,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,9,1
7,180,106,2,8,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,8,1
7,180,107,2,4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,8,0
7,180,108,2,4,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,8,1
7,180,109,2,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0
7,180,110,2,3,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,9,1
7,180,111,2,2,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,8,1
7,180,112,2,5,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,1
7,180,113,2,8,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,11,0
7,180,114,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,8,0
7,180,115,2,6,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,20,0
7,180,116,2,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,10,1
7,180,117,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,6,1
7,180,118,2,8,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,10,0
7,180,119,2,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,8,1
7,180,120,2,6,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,8,0
7,180,121,2,5,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,10,0
7,180,122,2,7,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,9,0
7,180,123,2,4,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,7,0
7,180,124,2,7,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,9,1
7,180,125,2,4,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,7,1
7,180,126,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20,0
7,180,127,2,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,9,0
7,180,128,2,8,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,10,0
7,180,129,2,2,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,9,1
7,180,130,2,3,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,8,1
7,180,131,2,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,7,0
7,180,132,2,5,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,8,1
7,180,133,2,4,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,11,1
7,180,134,2,6,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,9,1
7,180,135,2,2,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,8,1
7,180,136,2,8,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,8,1
7,180,137,2,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,20,1
7,180,138,2,3,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,7,1
7,180,139,2,7,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,5,0
7,180,140,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,20,0
7,180,141,2,6,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,20,1
7,180,142,2,7,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,7,1
7,180,143,2,8,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,9,1
7,180,144,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,7,1
7,180,145,2,4,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,9,1
7,180,146,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,8,1
7,180,147,2,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,6,1
7,180,148,2,5,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,7,1
7,180,149,2,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,9,0
7,180,150,2,6,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0
7,180,151,3,2,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,15,0
7,180,152,3,4,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,20,0
7,180,153,3,7,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,9,0
7,180,154,3,5,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,9,1
7,180,155,3,6,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,9,1
7,180,156,3,8,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,12,0
7,180,157,3,3,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,9,1
7,180,158,3,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,14,0
7,180,159,3,5,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,10,1
7,180,160,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,6,0
7,180,161,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,6,0
7,180,162,3,8,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,7,1
7,180,163,3,4,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,9,1
7,180,164,3,7,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,10,0
7,180,165,3,6,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,10,1
7,180,166,3,2,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,8,1
7,180,167,3,7,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,8,1
7,180,168,3,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,20,0
7,180,169,3,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,10,1
7,180,170,3,5,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,20,0
7,180,171,3,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,10,1
7,180,172,3,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,10,0
7,180,173,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0
7,180,174,3,4,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,8,0
7,180,175,3,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,10,0
7,180,176,3,6,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,14,0
7,180,177,3,7,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,10,1
7,180,178,3,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,7,0
7,180,179,3,5,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,8,1
7,180,180,3,3,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,11,1
7,180,181,3,8,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,10,0
7,180,182,3,4,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,15,1
7,180,183,3,4,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,20,1
7,180,184,3,7,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,20,1
7,180,185,3,3,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,10,1
7,180,186,3,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0
7,180,187,3,5,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,7,0
7,180,188,3,8,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,9,1
7,180,189,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,6,0
7,180,190,3,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0
7,180,191,3,3,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,5,1
7,180,192,3,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,12,0
7,180,193,3,8,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,12,1
7,180,194,3,2,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,14,1
7,180,195,3,6,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,14,0
7,180,196,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0
7,180,197,3,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,9,0
7,180,198,3,4,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,18,0
7,180,199,3,7,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,7,1
7,180,200,3,4,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,12,1
7,180,201,3,5,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,13,1
7,180,202,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,9,1
7,180,203,3,8,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,8,0
7,180,204,3,2,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,6,1
7,180,205,3,3,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,9,1
7,180,206,3,6,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,13,0
7,180,207,3,5,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,15,1
7,180,208,3,4,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,12,0
7,180,209,3,6,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1
7,180,210,3,2,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,7,1
7,180,211,3,8,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,7,0
7,180,212,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15,0
7,180,213,3,3,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,14,0
7,180,214,3,7,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,20,1
7,180,215,3,3,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,20,1
7,180,216,3,6,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,15,0
7,180,217,3,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,9,0
7,180,218,3,8,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,8,1
7,180,219,3,5,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14,0
7,180,220,3,4,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,10,1
7,180,221,3,2,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,7,1
7,180,222,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,7,1
7,180,223,3,5,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,7,1
7,180,224,3,4,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,11,0
7,180,225,3,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,8,0
7,180,226,4,2,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,20,1
7,180,227,4,4,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,11,1
7,180,228,4,7,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,10,1
7,180,229,4,5,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,12,0
7,180,230,4,6,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,15,1
7,180,231,4,8,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,12,1
7,180,232,4,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,20,0
7,180,233,4,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
7,180,234,4,5,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20,0
7,180,235,4,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,11,0
7,180,236,4,3,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,13,1
7,180,237,4,8,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,9,1
7,180,238,4,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,9,1
7,180,239,4,7,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,14,1
7,180,240,4,6,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,12,0
7,180,241,4,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,12,1
7,180,242,4,7,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,13,1
7,180,243,4,6,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,10,0
7,180,244,4,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,17,1
7,180,245,4,5,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,8,1
7,180,246,4,3,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,8,1
7,180,247,4,2,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,7,1
